Node_Config Probability Error
0111111111111010001111 0.000014 0.000002
0000111101111000001000 0.000005 0.000002
0001111111101011001010 0.000008 0.000006
1011000100111100000011 0.000002 0.000002
0010000100011100000001 0.000017 0.000006
0001110001100011010001 0.000002 0.000002
1000000100001110000110 0.000015 0.000009
0011110111111000000000 0.000006 0.000006
1110100110010101111101 0.000002 0.000002
0110111111110000011101 0.000011 0.000002
1110000100011100001101 0.000024 0.000006
1000000101010100101001 0.000006 0.000006
0001111011101011001010 0.000030 0.000004
0110110111111100000001 0.000003 0.000006
1011000100010100000101 0.000003 0.000004
0010110111111000000101 0.000006 0.000004
1000011001000111110010 0.000055 0.000004
1100111011100011111001 0.000003 0.000002
1100000000000111110011 0.000014 0.000002
0001110011101011011011 0.000011 0.000004
0111111011110001111101 0.000032 0.000002
1000000000001110111010 0.000002 0.000014
1010000100011110000001 0.000002 0.000002
0011110101111000001100 0.000002 0.000002
0001011001101011011010 0.000014 0.000004
1011110101111000001100 0.000002 0.000002
0111001100111100001100 0.000008 0.000004
1001000100010101110001 0.000002 0.000002
1111100000000011111011 0.000012 0.000009
1101110011100011111000 0.000011 0.000004
0101111011110000101101 0.000002 0.000006
1000000100001100001111 0.000002 0.000004
0101111011111011011001 0.000008 0.000002
0101111010101011110011 0.000018 0.000004
1001000000001110100010 0.000032 0.000002
1101110011000011110000 0.000017 0.000013
1000000101010100000100 0.000009 0.000002
1010000100111100000010 0.000064 0.000002
1001000000000011111111 0.000020 0.000002
0110101111111100001101 0.000005 0.000004
0100011011100011111110 0.000029 0.000011
1000100101111100000000 0.000002 0.000002
0111111011000011110001 0.000005 0.000004
0101101111111000000100 0.000002 0.000002
1010000100010100101000 0.000035 0.000006
1110001110001110111010 0.000002 0.000009
1110100110001110101011 0.000002 0.000002
0100111011100011011101 0.000003 0.000009
1000010101001110000010 0.000002 0.000002
1100011011100011111110 0.000011 0.000010
1011000100111100001001 0.000003 0.000002
0111111010101011111010 0.000015 0.000033
1110001100010100100100 0.000006 0.000002
0101111011101011111100 0.000009 0.000002
1010000100010100110111 0.000009 0.000004
1111100110111000000101 0.000002 0.000002
1001000000000011111110 0.000030 0.000008
1111100100010100101001 0.000002 0.000006
1001000000000101111111 0.000036 0.000004
0110101010110100110101 0.000002 0.000002
0001010001101010010011 0.000008 0.000014
1000000000010100100001 0.000002 0.000004
1011100100111000000101 0.000003 0.000002
1110101110010100101101 0.000039 0.000004
0111100100111000001000 0.000003 0.000017
0111111110101010011010 0.000009 0.000002
1010001100111100001010 0.000002 0.000004
0101110011000011110111 0.000005 0.000002
0100111011000011111001 0.000020 0.000004
1111000110111100000100 0.000002 0.000002
1010000100001100101010 0.000015 0.000007
1000010001000101111010 0.000003 0.000002
0001110001101011010011 0.000009 0.000007
1101110001000011110010 0.000003 0.000006
0101111011101011001010 0.000067 0.000004
1111111010000011110010 0.000003 0.000002
1000000101111100000000 0.000021 0.000002
0110111110111000001001 0.000015 0.000004
0011100100111100001100 0.000006 0.000006
0100011011000011111010 0.000008 0.000002
0001110001000011110010 0.000008 0.000008
0001111101111000000101 0.000027 0.000011
0101111011111011011100 0.000008 0.000009
0010000100111100001101 0.000026 0.000002
1011010100101010000010 0.000006 0.000004
1001110001101011111010 0.000002 0.000002
1000010001000111110110 0.000021 0.000002
0101111011101010011110 0.000027 0.000002
0011000100111100000010 0.000002 0.000004
1110001110001110101010 0.000018 0.000002
0001000101010100000101 0.000002 0.000007
0011110101111000001101 0.000008 0.000012
0100011111111100001100 0.000002 0.000004
1000010001000111111110 0.000027 0.000009
0001011011100011110011 0.000002 0.000004
0011110111111000000001 0.000009 0.000004
0101111010000011111111 0.000006 0.000002
0001000100111100001100 0.000005 0.000002
0000011001000011111011 0.000024 0.000004
0001111011110001111000 0.000003 0.000008
0010000100011100000101 0.000021 0.000004
0001110011110001011001 0.000009 0.000002
1011100100111000001000 0.000011 0.000002
0010111111111000000100 0.000008 0.000002
0001011011100011110111 0.000042 0.000002
0001010001000011010011 0.000012 0.000006
1011001000000111111110 0.000002 0.000009
1010000010000111111111 0.000006 0.000006
0001111001101011000011 0.000002 0.000002
1101010011000011110011 0.000002 0.000010
0001111011101011110110 0.000002 0.000002
0000011011110101010100 0.000003 0.000002
1000000100010100000111 0.000002 0.000004
1101111011000011111110 0.000018 0.000004
0000110101111000000000 0.000011 0.000002
0001110001110001010001 0.000020 0.000002
0100111011000011111110 0.000017 0.000017
0101111011100011011110 0.000009 0.000002
0111111111110000111101 0.000008 0.000002
0111111011000011111000 0.000012 0.000002
0010001110111100001101 0.000002 0.000002
0101111011111000000001 0.000005 0.000019
0111101110111100001000 0.000012 0.000010
0111110011101011011011 0.000006 0.000002
0111001100111100000110 0.000002 0.000002
1000010001101011010010 0.000002 0.000004
1010000100000111110111 0.000006 0.000006
1011000100001010001010 0.000003 0.000002
1110100110010100111101 0.000008 0.000004
1110100110010101100101 0.000006 0.000022
0001111011110011011100 0.000005 0.000002
1110101110110100111100 0.000002 0.000006
1110101100111100001000 0.000018 0.000002
1000010001010101110001 0.000002 0.000006
0110101110110100101101 0.000024 0.000013
1100001000000111110010 0.000008 0.000002
1010010001000111111011 0.000003 0.000004
0010000101111100000100 0.000008 0.000002
1111000100011100100111 0.000002 0.000006
1110001100011100000110 0.000039 0.000013
1010000110001110101110 0.000002 0.000002
0101101011110001110100 0.000002 0.000002
0110111110111010000010 0.000002 0.000002
0111101010110001100101 0.000002 0.000002
0110001100111100001001 0.000042 0.000002
0001110011101011000010 0.000014 0.000002
0001010001101011011011 0.000002 0.000002
1010000000001111100110 0.000002 0.000002
1001000000010101101101 0.000003 0.000002
0010100100111100001001 0.000008 0.000004
0001111011110000011101 0.000002 0.000012
1111100100111100001000 0.000018 0.000002
1101110011000011111000 0.000056 0.000002
1101110010000011111011 0.000006 0.000002
1010100100010100101001 0.000021 0.000015
0110101010010101111101 0.000002 0.000011
0100011011000011110010 0.000009 0.000004
0001110011000011111010 0.000032 0.000006
0001110011101010011000 0.000002 0.000010
1001010000000011110011 0.000012 0.000004
1010000100010100000001 0.000021 0.000009
0101111011101011001011 0.000020 0.000004
1111100110111000001100 0.000015 0.000008
1000111011000011111111 0.000002 0.000002
1001000000010100110001 0.000002 0.000002
0001111011110001111001 0.000002 0.000002
1000000101010101100101 0.000002 0.000004
0001110001001011011011 0.000003 0.000002
1110001010001110101110 0.000002 0.000010
1110000010000111111010 0.000008 0.000002
1001000001010101100101 0.000002 0.000004
1010100100111100000101 0.000003 0.000002
1000000001010101100101 0.000009 0.000006
0110001100111100000011 0.000011 0.000002
1000010001000101111000 0.000002 0.000002
0001011001101010010011 0.000002 0.000007
1011000101010100101101 0.000002 0.000006
1001010001000111111010 0.000020 0.000002
1010000100001110001011 0.000035 0.000002
0001111111110001001101 0.000005 0.000006
0111110011000011111011 0.000014 0.000002
1011000100001110101011 0.000012 0.000002
0000111111111000000000 0.000032 0.000013
0101111010101011110010 0.000017 0.000002
0001111011100011110110 0.000020 0.000007
0000110111111000001001 0.000005 0.000009
1101111011000011111000 0.000012 0.000004
0000111011000011111010 0.000003 0.000010
0010000100011100001101 0.000009 0.000004
0111101010101011111110 0.000002 0.000004
1110001110001110100110 0.000008 0.000002
1100000010000111111011 0.000005 0.000002
0000001101111100000000 0.000002 0.000002
0001110011101011010011 0.000023 0.000016
0001110101110001001100 0.000002 0.000004
0110001111111100001100 0.000005 0.000006
0111110111111010000000 0.000020 0.000004
1000010011000011111111 0.000006 0.000004
0110111111110000001101 0.000003 0.000002
1010010100101111000010 0.000002 0.000017
1010001100001110101010 0.000009 0.000009
0111110111111010000100 0.000008 0.000004
0100110111111000001000 0.000002 0.000012
0110111011110011111101 0.000003 0.000002
1111111011100011111110 0.000005 0.000002
0000011011100011110011 0.000008 0.000002
1110100110010100100000 0.000002 0.000002
0111110110111000001101 0.000003 0.000002
0101110011000011111011 0.000044 0.000009
0111111011111011001101 0.000002 0.000006
1001000100011100000011 0.000009 0.000004
1000000100111100001000 0.000024 0.000002
0100111111110001001101 0.000003 0.000006
1001011011000011110010 0.000018 0.000007
0001010101011000000101 0.000003 0.000002
1110001010010101110111 0.000003 0.000002
1000001001000111110011 0.000002 0.000002
1011000000000011111011 0.000011 0.000006
0000000001010100110101 0.000002 0.000002
0101111011111010000001 0.000041 0.000002
1000010011000011111010 0.000023 0.000004
0110101110111100101101 0.000012 0.000002
1001011001000011111110 0.000011 0.000004
1010000101010100100100 0.000035 0.000002
1001000000001011100010 0.000002 0.000011
0111001110111100000100 0.000005 0.000009
1001110011000011111000 0.000076 0.000004
0000011011000011111111 0.000021 0.000002
1111100100111000000001 0.000005 0.000014
0100011011100011111011 0.000017 0.000006
0100111010101010011010 0.000002 0.000004
0001000100111100000110 0.000002 0.000002
1001010101001010000010 0.000002 0.000002
1010000101011100100100 0.000002 0.000002
1101110001000011111001 0.000002 0.000002
1001000001000011111111 0.000006 0.000002
1100001000000111110011 0.000005 0.000009
0000011111111100000101 0.000009 0.000009
0110111011100011111010 0.000002 0.000004
0101111011101011000110 0.000006 0.000006
1000010011000111111011 0.000014 0.000002
1111101010101011101010 0.000002 0.000006
0110101110111100100110 0.000002 0.000002
1110001100001110110010 0.000002 0.000002
1001010011000011110010 0.000014 0.000015
0100111011110011011100 0.000003 0.000002
1110001110001111101110 0.000002 0.000002
0110001110111110001111 0.000003 0.000002
0101101010110001111001 0.000002 0.000004
1111000000000111111011 0.000014 0.000009
0010010101111100001100 0.000002 0.000002
1010000100010100000100 0.000027 0.000006
1110001100010100100111 0.000006 0.000002
0100111011110001111000 0.000006 0.000002
0001111011100011011101 0.000002 0.000002
1110000100001110101010 0.000035 0.000006
0101101010101011110010 0.000006 0.000002
1110001100111100000101 0.000024 0.000004
0111000100111100000001 0.000002 0.000004
0000011001000111110111 0.000002 0.000002
1110101100010101101101 0.000002 0.000006
1010000100010101000100 0.000002 0.000004
0110101110110100100001 0.000002 0.000004
1110000100010100110101 0.000029 0.000002
1010000101010100001101 0.000006 0.000021
0100111111111100001101 0.000003 0.000010
1100011011000111111010 0.000015 0.000004
1000000100001110101010 0.000002 0.000009
1010000100001111001010 0.000005 0.000002
1010001000010101100101 0.000002 0.000004
1100111011100011111110 0.000008 0.000002
0001010011000011111111 0.000045 0.000006
0101110011110001011101 0.000005 0.000002
1100011011000011110011 0.000002 0.000004
1111100000000111110011 0.000002 0.000009
1010000101010100010100 0.000002 0.000002
0111101010000011111111 0.000006 0.000004
1111100110111100000100 0.000026 0.000004
1011000100001110001110 0.000002 0.000004
1000000101011100001000 0.000008 0.000002
1001010001000111111111 0.000002 0.000006
1110001110110100101101 0.000003 0.000002
1001000000001110000010 0.000002 0.000002
0001110001000011111001 0.000014 0.000006
0111111011100011111100 0.000026 0.000002
1000010001000111010011 0.000003 0.000002
1010000100001110011010 0.000009 0.000009
0001000101011100000101 0.000005 0.000006
0000000101111100000101 0.000018 0.000004
1011010100001010001010 0.000002 0.000002
0110110111111100000101 0.000009 0.000002
0101111111111010001100 0.000008 0.000010
0001010001101011010011 0.000005 0.000006
1000000001010100111101 0.000003 0.000002
1010000100010100101110 0.000015 0.000004
0101110011000011110001 0.000021 0.000006
0000111111111000000100 0.000014 0.000004
0111101110111000000000 0.000021 0.000009
1000000100010100100100 0.000039 0.000002
0000000101111100000000 0.000002 0.000006
1101000000000111111111 0.000008 0.000002
1000011001000011111111 0.000002 0.000004
0101011011000011110110 0.000048 0.000007
1010001100111100000111 0.000006 0.000002
1000000000000111101110 0.000003 0.000002
0011111111111000000100 0.000006 0.000004
1001110011000011110100 0.000002 0.000002
0111111011111010000100 0.000003 0.000002
1000000101010100100101 0.000027 0.000002
0001011011101011010111 0.000005 0.000004
0000010101111100000110 0.000002 0.000006
1000000101011100000001 0.000018 0.000002
1000000001000111110100 0.000003 0.000013
0000010101111000000100 0.000006 0.000006
1010000100010101101100 0.000018 0.000010
0111111110111010001010 0.000002 0.000002
0001111011101010001010 0.000002 0.000002
1001110001000011110110 0.000017 0.000002
0110111111110001011001 0.000008 0.000002
0101110011101011010010 0.000003 0.000004
1110101010001111100010 0.000003 0.000004
0111111110101010011111 0.000002 0.000006
1000110011000011110010 0.000018 0.000009
1110100100111100001101 0.000023 0.000002
0000011011110001011100 0.000002 0.000002
0001010011000011111110 0.000009 0.000008
0110111011101011010011 0.000006 0.000002
0101111011111001011001 0.000005 0.000006
1110001100001111101010 0.000003 0.000011
0001011011100011011111 0.000006 0.000004
0001110100101010001010 0.000002 0.000004
0100111111111100000100 0.000008 0.000002
0001110011100011011011 0.000002 0.000002
0001011001101011000010 0.000011 0.000006
0001010001101011000011 0.000009 0.000002
1110101110011100100100 0.000003 0.000009
1000000000000111100111 0.000005 0.000002
0110001100011100100101 0.000002 0.000008
0001110001101011010010 0.000018 0.000002
1110000000000101111110 0.000002 0.000004
0000011101111100000010 0.000002 0.000002
1110001100010101100001 0.000002 0.000002
1001010101101010001010 0.000003 0.000014
1010000101010100111101 0.000006 0.000002
1010100100001110100011 0.000002 0.000002
0101111111111010001001 0.000021 0.000006
0101110011110001010101 0.000005 0.000002
1001110001000011111111 0.000009 0.000011
0001011101101010001010 0.000002 0.000004
1001100000000011111011 0.000002 0.000004
0000001001010100100101 0.000002 0.000004
1001000101011100001100 0.000002 0.000008
1001010001101011011010 0.000005 0.000018
0001110011110001010101 0.000018 0.000002
1111100100111000000100 0.000012 0.000004
0101111111111010000000 0.000021 0.000002
1010000000010100100101 0.000002 0.000002
0100011011101011000010 0.000003 0.000006
1010100100111100000100 0.000024 0.000002
0111110011000011110011 0.000003 0.000002
0000011011100011111010 0.000006 0.000004
0110111111111010000000 0.000033 0.000006
